01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
1992,Eslovénia,,Homens,,,,,69.6
1992,Eslovénia,,Mulheres,,,,,77.6
1992,Eslovénia,,Total,,,,,73.7
1992,Espanha,,Homens,,,,,73.8
1992,Espanha,,Mulheres,,,,,81.3
1992,Espanha,,Total,,,,,77.6
1992,Estónia,,Homens,,,,,63.4
1992,Estónia,,Mulheres,,,,,74.8
1992,Estónia,,Total,,,,,69.1
1992,Finlândia,,Homens,,,,,71.7
1992,Finlândia,,Mulheres,,,,,79.6
1992,Finlândia,,Total,,,,,75.7
1992,França,,Homens,,,,x,
1992,França,,Mulheres,,,,x,
1992,França,,Total,,,,x,
1992,Grécia,,Homens,,,,,74.7
1992,Grécia,,Mulheres,,,,,79.7
1992,Grécia,,Total,,,,,77.2
1992,Hungria,,Homens,,,,,64.7
1992,Hungria,,Mulheres,,,,,74.0
1992,Hungria,,Total,,,,,69.2
1992,Irlanda,,Homens,,,,,72.7
1992,Irlanda,,Mulheres,,,,,78.3
1992,Irlanda,,Total,,,,,75.4
1992,Itália,,Homens,,,,,74.2
1992,Itália,,Mulheres,,,,,80.8
1992,Itália,,Total,,,,,77.5
1992,Letónia,,Homens,,,,x,
1992,Letónia,,Mulheres,,,,x,
1992,Letónia,,Total,,,,x,
1992,Lituânia,,Homens,,,,,64.8
1992,Lituânia,,Mulheres,,,,,76.0
1992,Lituânia,,Total,,,,,70.5
1992,Luxemburgo,,Homens,,,,,71.9
1992,Luxemburgo,,Mulheres,,,,,78.6
1992,Luxemburgo,,Total,,,,,75.3
1992,Malta,,Homens,,,,x,
1992,Malta,,Mulheres,,,,x,
1992,Malta,,Total,,,,x,
1992,Países Baixos,,Homens,,,,,74.3
1992,Países Baixos,,Mulheres,,,,,80.4
1992,Países Baixos,,Total,,,,,77.4
1992,Polónia,,Homens,,,,,66.5
1992,Polónia,,Mulheres,,,,,75.6
1992,Polónia,,Total,,,,,71.0
1992,Portugal,,Homens,,,,,71.0
1992,Portugal,,Mulheres,,,,,78.4
1992,Portugal,,Total,,,,,74.7
1992,Roménia,,Homens,,,,,66.0
1992,Roménia,,Mulheres,,,,,73.2
1992,Roménia,,Total,,,,,69.5
1992,Suécia,,Homens,,,,,75.4
1992,Suécia,,Mulheres,,,,,81.0
1992,Suécia,,Total,,,,,78.2
1993,,Portugal,Homens,,,,,70.7
1993,,Portugal,Mulheres,,,,,77.8
1993,,Portugal,Total,,,,,74.3
1993,Alemanha,,Homens,,,,,72.8
1993,Alemanha,,Mulheres,,,,,79.4
1993,Alemanha,,Total,,,,,76.2
1993,Áustria,,Homens,,,,,72.8
1993,Áustria,,Mulheres,,,,,79.5
1993,Áustria,,Total,,,,,76.3
1993,Bélgica,,Homens,,,,,73.0
1993,Bélgica,,Mulheres,,,,,79.9
1993,Bélgica,,Total,,,,,76.5
1993,Bulgária,,Homens,,,,,67.6
1993,Bulgária,,Mulheres,,,,,75.1
1993,Bulgária,,Total,,,,,71.2
1993,Chéquia,,Homens,,,,,69.3
1993,Chéquia,,Mulheres,,,,,76.5
1993,Chéquia,,Total,,,,,72.9
1993,Chipre,,Homens,,,,,74.7
1993,Chipre,,Mulheres,,,,,79.8
1993,Chipre,,Total,,,,,77.2
1993,Croácia,,Homens,,,,x,
1993,Croácia,,Mulheres,,,,x,
1993,Croácia,,Total,,,,x,
1993,Dinamarca,,Homens,,,,,72.6
1993,Dinamarca,,Mulheres,,,,,77.8
1993,Dinamarca,,Total,,,,,75.2
1993,Eslováquia,,Homens,,,,,67.8
1993,Eslováquia,,Mulheres,,,,,76.3
1993,Eslováquia,,Total,,,,,72.0
1993,Eslovénia,,Homens,,,,,69.4
1993,Eslovénia,,Mulheres,,,,,77.6
1993,Eslovénia,,Total,,,,,73.6
1993,Espanha,,Homens,,,,,74.0
1993,Espanha,,Mulheres,,,,,81.3
1993,Espanha,,Total,,,,,77.7
1993,Estónia,,Homens,,,,,62.3
1993,Estónia,,Mulheres,,,,,74.0
1993,Estónia,,Total,,,,,68.1
1993,Finlândia,,Homens,,,,,72.1
1993,Finlândia,,Mulheres,,,,,79.5
1993,Finlândia,,Total,,,,,75.9
1993,França,,Homens,,,,x,
1993,França,,Mulheres,,,,x,
1993,França,,Total,,,,x,
1993,Grécia,,Homens,,,,,75.1
1993,Grécia,,Mulheres,,,,,80.1
1993,Grécia,,Total,,,,,77.6
1993,Hungria,,Homens,,,,,64.7
1993,Hungria,,Mulheres,,,,,74.0
1993,Hungria,,Total,,,,,69.2
1993,Irlanda,,Homens,,,,,72.5
1993,Irlanda,,Mulheres,,,,,78.1
1993,Irlanda,,Total,,,,,75.3
1993,Itália,,Homens,,,,,74.6
1993,Itália,,Mulheres,,,,,81.0
1993,Itália,,Total,,,,,77.8
1993,Letónia,,Homens,,,,x,
1993,Letónia,,Mulheres,,,,x,
1993,Letónia,,Total,,,,x,
1993,Lituânia,,Homens,,,,,63.1
1993,Lituânia,,Mulheres,,,,,75.0
1993,Lituânia,,Total,,,,,69.0
1993,Luxemburgo,,Homens,,,,,72.2
1993,Luxemburgo,,Mulheres,,,,,79.6
1993,Luxemburgo,,Total,,,,,76.0
1993,Malta,,Homens,,,,x,
1993,Malta,,Mulheres,,,,x,
1993,Malta,,Total,,,,x,
1993,Países Baixos,,Homens,,,,,74.0
1993,Países Baixos,,Mulheres,,,,,80.1
1993,Países Baixos,,Total,,,,,77.1
1993,Polónia,,Homens,,,,,67.2
1993,Polónia,,Mulheres,,,,,75.9
1993,Polónia,,Total,,,,,71.5
1993,Portugal,,Homens,,,,,71.0
1993,Portugal,,Mulheres,,,,,78.1
1993,Portugal,,Total,,,,,74.6
1993,Roménia,,Homens,,,,,65.9
1993,Roménia,,Mulheres,,,,,73.4
1993,Roménia,,Total,,,,,69.5
1993,Suécia,,Homens,,,,,75.5
1993,Suécia,,Mulheres,,,,,80.9
1993,Suécia,,Total,,,,,78.2
1994,,Portugal,Homens,,,,,71.1
1994,,Portugal,Mulheres,,,,,78.1
1994,,Portugal,Total,,,,,74.6
1994,Alemanha,,Homens,,,,,73.1
1994,Alemanha,,Mulheres,,,,,79.7
1994,Alemanha,,Total,,,,,76.6
1994,Áustria,,Homens,,,,,73.2
1994,Áustria,,Mulheres,,,,,79.8
1994,Áustria,,Total,,,,,76.7
1994,Bélgica,,Homens,,,,,73.4
1994,Bélgica,,Mulheres,,,,,80.2
1994,Bélgica,,Total,,,,,76.8
1994,Bulgária,,Homens,,,,,67.3
1994,Bulgária,,Mulheres,,,,,74.8
1994,Bulgária,,Total,,,,,70.9
1994,Chéquia,,Homens,,,,,69.5
1994,Chéquia,,Mulheres,,,,,76.8
1994,Chéquia,,Total,,,,,73.2
1994,Chipre,,Homens,,,,,75.0
1994,Chipre,,Mulheres,,,,,79.2
1994,Chipre,,Total,,,,,77.1
1994,Croácia,,Homens,,,,x,
1994,Croácia,,Mulheres,,,,x,
1994,Croácia,,Total,,,,x,
1994,Dinamarca,,Homens,,,,,72.8
1994,Dinamarca,,Mulheres,,,,,78.2
1994,Dinamarca,,Total,,,,,75.5
1994,Eslováquia,,Homens,,,,,68.3
1994,Eslováquia,,Mulheres,,,,,76.7
1994,Eslováquia,,Total,,,,,72.5
1994,Eslovénia,,Homens,,,,,70.1
1994,Eslovénia,,Mulheres,,,,,77.8
1994,Eslovénia,,Total,,,,,74.0
1994,Espanha,,Homens,,,,,74.4
1994,Espanha,,Mulheres,,,,,81.7
1994,Espanha,,Total,,,,,78.0
1994,Estónia,,Homens,,,,,60.6
1994,Estónia,,Mulheres,,,,,72.9
1994,Estónia,,Total,,,,,66.6
1994,Finlândia,,Homens,,,,,72.8
1994,Finlândia,,Mulheres,,,,,80.3
1994,Finlândia,,Total,,,,,76.7
1994,França,,Homens,,,,x,
1994,França,,Mulheres,,,,x,
1994,França,,Total,,,,x,
1994,Grécia,,Homens,,,,,75.3
1994,Grécia,,Mulheres,,,,,80.3
1994,Grécia,,Total,,,,,77.8
1994,Hungria,,Homens,,,,,65.0
1994,Hungria,,Mulheres,,,,,74.5
1994,Hungria,,Total,,,,,69.6
1994,Irlanda,,Homens,,,,,73.1
1994,Irlanda,,Mulheres,,,,,78.6
1994,Irlanda,,Total,,,,,75.8
1994,Itália,,Homens,,,,,74.8
1994,Itália,,Mulheres,,,,,81.2
1994,Itália,,Total,,,,,78.0
1994,Letónia,,Homens,,,,x,
1994,Letónia,,Mulheres,,,,x,
1994,Letónia,,Total,,,,x,
1994,Lituânia,,Homens,,,,,62.5
1994,Lituânia,,Mulheres,,,,,74.9
1994,Lituânia,,Total,,,,,68.6
1994,Luxemburgo,,Homens,,,,,73.2
1994,Luxemburgo,,Mulheres,,,,,79.9
1994,Luxemburgo,,Total,,,,,76.7
1994,Malta,,Homens,,,,x,
1994,Malta,,Mulheres,,,,x,
1994,Malta,,Total,,,,x,
1994,Países Baixos,,Homens,,,,,74.6
1994,Países Baixos,,Mulheres,,,,,80.4
1994,Países Baixos,,Total,,,,,77.6
1994,Polónia,,Homens,,,,,67.5
1994,Polónia,,Mulheres,,,,,76.1
1994,Polónia,,Total,,,,,71.8
1994,Portugal,,Homens,,,,,72.0
1994,Portugal,,Mulheres,,,,,79.0
1994,Portugal,,Total,,,,,75.5
1994,Roménia,,Homens,,,,,65.7
1994,Roménia,,Mulheres,,,,,73.3
1994,Roménia,,Total,,,,,69.4
1994,Suécia,,Homens,,,,,76.1
1994,Suécia,,Mulheres,,,,,81.6
1994,Suécia,,Total,,,,,78.9
1995,,Portugal,Homens,,,,,71.5
1995,,Portugal,Mulheres,,,,,78.4
1995,,Portugal,Total,,,,,75.0
1995,Alemanha,,Homens,,,,,73.3
1995,Alemanha,,Mulheres,,,,,79.9
1995,Alemanha,,Total,,,,,76.7
1995,Áustria,,Homens,,,,,73.4
1995,Áustria,,Mulheres,,,,,80.1
1995,Áustria,,Total,,,,,76.9
1995,Bélgica,,Homens,,,,,73.5
1995,Bélgica,,Mulheres,,,,,80.4
1995,Bélgica,,Total,,,,,77.0
1995,Bulgária,,Homens,,,,,67.4
1995,Bulgária,,Mulheres,,,,,74.9
1995,Bulgária,,Total,,,,,71.0
1995,Chéquia,,Homens,,,,,69.7
1995,Chéquia,,Mulheres,,,,,76.8
1995,Chéquia,,Total,,,,,73.3
1995,Chipre,,Homens,,,,,75.1
1995,Chipre,,Mulheres,,,,,79.6
1995,Chipre,,Total,,,,,77.4
1995,Croácia,,Homens,,,,x,
1995,Croácia,,Mulheres,,,,x,
1995,Croácia,,Total,,,,x,
1995,Dinamarca,,Homens,,,,,72.7
1995,Dinamarca,,Mulheres,,,,,77.9
1995,Dinamarca,,Total,,,,,75.3
1995,Eslováquia,,Homens,,,,,68.4
1995,Eslováquia,,Mulheres,,,,,76.5
1995,Eslováquia,,Total,,,,,72.4
1995,Eslovénia,,Homens,,,,,70.8
1995,Eslovénia,,Mulheres,,,,,78.5
1995,Eslovénia,,Total,,,,,74.7
1995,Espanha,,Homens,,,,,74.4
1995,Espanha,,Mulheres,,,,,81.8
1995,Espanha,,Total,,,,,78.1
1995,Estónia,,Homens,,,,,61.4
1995,Estónia,,Mulheres,,,,,74.3
1995,Estónia,,Total,,,,,67.7
1995,Finlândia,,Homens,,,,,72.8
1995,Finlândia,,Mulheres,,,,,80.4
1995,Finlândia,,Total,,,,,76.7
1995,França,,Homens,,,,x,
1995,França,,Mulheres,,,,x,
1995,França,,Total,,,,x,
1995,Grécia,,Homens,,,,,75.2
1995,Grécia,,Mulheres,,,,,80.4
1995,Grécia,,Total,,,,,77.8
1995,Hungria,,Homens,,,,,65.4
1995,Hungria,,Mulheres,,,,,74.8
1995,Hungria,,Total,,,,,70.0
1995,Irlanda,,Homens,,,,,72.8
1995,Irlanda,,Mulheres,,,,,78.3
1995,Irlanda,,Total,,,,,75.5
1995,Itália,,Homens,,,,,75.0
1995,Itália,,Mulheres,,,,,81.5
1995,Itália,,Total,,,,,78.3
1995,Letónia,,Homens,,,,x,
1995,Letónia,,Mulheres,,,,x,
1995,Letónia,,Total,,,,x,
1995,Lituânia,,Homens,,,,,63.3
1995,Lituânia,,Mulheres,,,,,75.1
1995,Lituânia,,Total,,,,,69.1
1995,Luxemburgo,,Homens,,,,,73.0
1995,Luxemburgo,,Mulheres,,,,,80.6
1995,Luxemburgo,,Total,,,,,76.8
1995,Malta,,Homens,,,,,74.9
1995,Malta,,Mulheres,,,,,79.8
1995,Malta,,Total,,,,,77.4
1995,Países Baixos,,Homens,,,,,74.6
1995,Países Baixos,,Mulheres,,,,,80.5
1995,Países Baixos,,Total,,,,,77.6
1995,Polónia,,Homens,,,,,67.7
1995,Polónia,,Mulheres,,,,,76.4
1995,Polónia,,Total,,,,,72.0
1995,Portugal,,Homens,,,,,71.7
1995,Portugal,,Mulheres,,,,,79.0
1995,Portugal,,Total,,,,,75.4
1995,Roménia,,Homens,,,,,65.5
1995,Roménia,,Mulheres,,,,,73.5
1995,Roménia,,Total,,,,,69.3
1995,Suécia,,Homens,,,,,76.2
1995,Suécia,,Mulheres,,,,,81.7
1995,Suécia,,Total,,,,,79.0
1996,,Portugal,Homens,,,,,71.6
1996,,Portugal,Mulheres,,,,,78.7
1996,,Portugal,Total,,,,,75.2
1996,Alemanha,,Homens,,,,,73.6
1996,Alemanha,,Mulheres,,,,,80.1
1996,Alemanha,,Total,,,,,77.0
1996,Áustria,,Homens,,,,,73.7
1996,Áustria,,Mulheres,,,,,80.2
1996,Áustria,,Total,,,,,77.1
1996,Bélgica,,Homens,,,,,73.9
1996,Bélgica,,Mulheres,,,,,80.7
1996,Bélgica,,Total,,,,,77.3
1996,Bulgária,,Homens,,,,,67.4
1996,Bulgária,,Mulheres,,,,,74.5
1996,Bulgária,,Total,,,,,70.8
1996,Chéquia,,Homens,,,,,70.4
1996,Chéquia,,Mulheres,,,,,77.5
1996,Chéquia,,Total,,,,,74.0
1996,Chipre,,Homens,,,,,75.3
1996,Chipre,,Mulheres,,,,,80.0
1996,Chipre,,Total,,,,,77.7
1996,Croácia,,Homens,,,,x,
1996,Croácia,,Mulheres,,,,x,
1996,Croácia,,Total,,,,x,
1996,Dinamarca,,Homens,,,,,73.1
1996,Dinamarca,,Mulheres,,,,,78.3
1996,Dinamarca,,Total,,,,,75.7
1996,Eslováquia,,Homens,,,,,68.8
1996,Eslováquia,,Mulheres,,,,,77.0
1996,Eslováquia,,Total,,,,,72.9
1996,Eslovénia,,Homens,,,,,71.1
1996,Eslovénia,,Mulheres,,,,,79.0
1996,Eslovénia,,Total,,,,,75.2
1996,Espanha,,Homens,,,,,74.5
1996,Espanha,,Mulheres,,,,,82.0
1996,Espanha,,Total,,,,,78.3
1996,Estónia,,Homens,,,,,64.2
1996,Estónia,,Mulheres,,,,,75.6
1996,Estónia,,Total,,,,,69.9
1996,Finlândia,,Homens,,,,,73.1
1996,Finlândia,,Mulheres,,,,,80.7
1996,Finlândia,,Total,,,,,77.0
1996,França,,Homens,,,,x,
1996,França,,Mulheres,,,,x,
1996,França,,Total,,,,x,
1996,Grécia,,Homens,,,,,75.3
1996,Grécia,,Mulheres,,,,,80.6
1996,Grécia,,Total,,,,,77.9
1996,Hungria,,Homens,,,,,66.3
1996,Hungria,,Mulheres,,,,,75.0
1996,Hungria,,Total,,,,,70.6
1996,Irlanda,,Homens,,,,,73.1
1996,Irlanda,,Mulheres,,,,,78.7
1996,Irlanda,,Total,,,,,75.8
1996,Itália,,Homens,,,,,75.4
1996,Itália,,Mulheres,,,,,81.8
1996,Itália,,Total,,,,,78.7
1996,Letónia,,Homens,,,,x,
1996,Letónia,,Mulheres,,,,x,
1996,Letónia,,Total,,,,x,
1996,Lituânia,,Homens,,,,,64.6
1996,Lituânia,,Mulheres,,,,,75.9
1996,Lituânia,,Total,,,,,70.3
1996,Luxemburgo,,Homens,,,,,73.3
1996,Luxemburgo,,Mulheres,,,,,80.2
1996,Luxemburgo,,Total,,,,,76.8
1996,Malta,,Homens,,,,,75.0
1996,Malta,,Mulheres,,,,,79.8
1996,Malta,,Total,,,,,77.5
1996,Países Baixos,,Homens,,,,,74.7
1996,Países Baixos,,Mulheres,,,,,80.5
1996,Países Baixos,,Total,,,,,77.6
1996,Polónia,,Homens,,,,,68.1
1996,Polónia,,Mulheres,,,,,76.6
1996,Polónia,,Total,,,,,72.3
1996,Portugal,,Homens,,,,,71.6
1996,Portugal,,Mulheres,,,,,79.0
1996,Portugal,,Total,,,,,75.3
1996,Roménia,,Homens,,,,,65.1
1996,Roménia,,Mulheres,,,,,72.8
1996,Roménia,,Total,,,,,68.8
1996,Suécia,,Homens,,,,,76.6
1996,Suécia,,Mulheres,,,,,81.7
1996,Suécia,,Total,,,,,79.2
1997,,Portugal,Homens,,,,,71.5
1997,,Portugal,Mulheres,,,,,78.6
1997,,Portugal,Total,,,,,75.1
1997,Alemanha,,Homens,,,,,74.1
1997,Alemanha,,Mulheres,,,,,80.5
1997,Alemanha,,Total,,,,,77.4
1997,Áustria,,Homens,,,,,74.1
1997,Áustria,,Mulheres,,,,,80.7
1997,Áustria,,Total,,,,,77.5
1997,Bélgica,,Homens,,,,,74.2
1997,Bélgica,,Mulheres,,,,,80.7
1997,Bélgica,,Total,,,,,77.5
1997,Bulgária,,Homens,,,,,67.0
1997,Bulgária,,Mulheres,,,,,73.8
1997,Bulgária,,Total,,,,,70.3
1997,Chéquia,,Homens,,,,,70.5
1997,Chéquia,,Mulheres,,,,,77.6
1997,Chéquia,,Total,,,,,74.1
1997,Chipre,,Homens,,,,,74.9
1997,Chipre,,Mulheres,,,,,80.0
1997,Chipre,,Total,,,,,77.4
1997,Croácia,,Homens,,,,x,
1997,Croácia,,Mulheres,,,,x,
1997,Croácia,,Total,,,,x,
1997,Dinamarca,,Homens,,,,,73.6
1997,Dinamarca,,Mulheres,,,,,78.6
1997,Dinamarca,,Total,,,,,76.1
1997,Eslováquia,,Homens,,,,,68.9
1997,Eslováquia,,Mulheres,,,,,76.9
1997,Eslováquia,,Total,,,,,72.9
1997,Eslovénia,,Homens,,,,,71.1
1997,Eslovénia,,Mulheres,,,,,79.1
1997,Eslovénia,,Total,,,,,75.2
1997,Espanha,,Homens,,,,,75.2
1997,Espanha,,Mulheres,,,,,82.4
1997,Espanha,,Total,,,,,78.8
1997,Estónia,,Homens,,,,,64.2
1997,Estónia,,Mulheres,,,,,75.9
1997,Estónia,,Total,,,,,70.1
1997,Finlândia,,Homens,,,,,73.5
1997,Finlândia,,Mulheres,,,,,80.7
1997,Finlândia,,Total,,,,,77.2
1997,França,,Homens,,,,x,
1997,França,,Mulheres,,,,x,
1997,França,,Total,,,,x,
1997,Grécia,,Homens,,,,,75.7
1997,Grécia,,Mulheres,,,,,81.0
1997,Grécia,,Total,,,,,78.4
1997,Hungria,,Homens,,,,,66.7
1997,Hungria,,Mulheres,,,,,75.5
1997,Hungria,,Total,,,,,71.1
1997,Irlanda,,Homens,,,,,73.4
1997,Irlanda,,Mulheres,,,,,78.7
1997,Irlanda,,Total,,,,,76.0
1997,Itália,,Homens,,,,,75.8
1997,Itália,,Mulheres,,,,,82.0
1997,Itália,,Total,,,,,79.0
1997,Letónia,,Homens,,,,x,
1997,Letónia,,Mulheres,,,,x,
1997,Letónia,,Total,,,,x,
1997,Lituânia,,Homens,,,,,65.5
1997,Lituânia,,Mulheres,,,,,76.6
1997,Lituânia,,Total,,,,,71.1
1997,Luxemburgo,,Homens,,,,,74.0
1997,Luxemburgo,,Mulheres,,,,,80.0
1997,Luxemburgo,,Total,,,,,77.1
1997,Malta,,Homens,,,,,75.3
1997,Malta,,Mulheres,,,,,80.3
1997,Malta,,Total,,,,,77.8
1997,Países Baixos,,Homens,,,,,75.2
1997,Países Baixos,,Mulheres,,,,,80.7
1997,Países Baixos,,Total,,,,,78.0
1997,Polónia,,Homens,,,,,68.5
1997,Polónia,,Mulheres,,,,,77.0
1997,Polónia,,Total,,,,,72.7
1997,Portugal,,Homens,,,,,72.2
1997,Portugal,,Mulheres,,,,,79.4
1997,Portugal,,Total,,,,,75.8
1997,Roménia,,Homens,,,,,65.2
1997,Roménia,,Mulheres,,,,,73.3
1997,Roménia,,Total,,,,,69.1
1997,Suécia,,Homens,,,,,76.8
1997,Suécia,,Mulheres,,,,,82.0
1997,Suécia,,Total,,,,,79.4
1998,,Portugal,Homens,,,,,71.8
1998,,Portugal,Mulheres,,,,,78.9
1998,,Portugal,Total,,,,,75.4
1998,Alemanha,,Homens,,,,,74.5
1998,Alemanha,,Mulheres,,,,,80.8
1998,Alemanha,,Total,,,,,77.8
1998,Áustria,,Homens,,,,,74.5
1998,Áustria,,Mulheres,,,,,81.0
1998,Áustria,,Total,,,,,77.9
1998,Bélgica,,Homens,,,,,74.4
1998,Bélgica,,Mulheres,,,,,80.7
1998,Bélgica,,Total,,,,,77.6
1998,Bulgária,,Homens,,,,,67.4
1998,Bulgária,,Mulheres,,,,,74.6
1998,Bulgária,,Total,,,,,70.9
1998,Chéquia,,Homens,,,,,71.2
1998,Chéquia,,Mulheres,,,,,78.2
1998,Chéquia,,Total,,,,,74.7
1998,Chipre,,Homens,,,,,74.7
1998,Chipre,,Mulheres,,,,,79.8
1998,Chipre,,Total,,,,,77.2
1998,Croácia,,Homens,,,,x,
1998,Croácia,,Mulheres,,,,x,
1998,Croácia,,Total,,,,x,
1998,Dinamarca,,Homens,,,,,74.0
1998,Dinamarca,,Mulheres,,,,,79.0
1998,Dinamarca,,Total,,,,,76.5
1998,Eslováquia,,Homens,,,,,68.6
1998,Eslováquia,,Mulheres,,,,,77.0
1998,Eslováquia,,Total,,,,,72.8
1998,Eslovénia,,Homens,,,,,71.3
1998,Eslovénia,,Mulheres,,,,,79.2
1998,Eslovénia,,Total,,,,,75.3
1998,Espanha,,Homens,,,,,75.3
1998,Espanha,,Mulheres,,,,,82.4
1998,Espanha,,Total,,,,,78.8
1998,Estónia,,Homens,,,,,63.9
1998,Estónia,,Mulheres,,,,,75.4
1998,Estónia,,Total,,,,,69.7
1998,Finlândia,,Homens,,,,,73.6
1998,Finlândia,,Mulheres,,,,,81.0
1998,Finlândia,,Total,,,,,77.4
1998,França,,Homens,,,,,74.8
1998,França,,Mulheres,,,,,82.6
1998,França,,Total,,,,,78.7
1998,Grécia,,Homens,,,,,75.8
1998,Grécia,,Mulheres,,,,,80.9
1998,Grécia,,Total,,,,,78.3
1998,Hungria,,Homens,,,,,66.5
1998,Hungria,,Mulheres,,,,,75.6
1998,Hungria,,Total,,,,,71.0
1998,Irlanda,,Homens,,,,,73.4
1998,Irlanda,,Mulheres,,,,,79.1
1998,Irlanda,,Total,,,,,76.2
1998,Itália,,Homens,,,,,76.0
1998,Itália,,Mulheres,,,,,82.1
1998,Itália,,Total,,,,,79.1
1998,Letónia,,Homens,,,,x,
1998,Letónia,,Mulheres,,,,x,
1998,Letónia,,Total,,,,x,
1998,Lituânia,,Homens,,,,,66.0
1998,Lituânia,,Mulheres,,,,,76.7
1998,Lituânia,,Total,,,,,71.4
1998,Luxemburgo,,Homens,,,,,73.7
1998,Luxemburgo,,Mulheres,,,,,80.8
1998,Luxemburgo,,Total,,,,,77.3
1998,Malta,,Homens,,,,,75.1
1998,Malta,,Mulheres,,,,,80.2
1998,Malta,,Total,,,,,77.7
1998,Países Baixos,,Homens,,,,,75.2
1998,Países Baixos,,Mulheres,,,,,80.8
1998,Países Baixos,,Total,,,,,78.1
1998,Polónia,,Homens,,,,,68.9
1998,Polónia,,Mulheres,,,,,77.4
1998,Polónia,,Total,,,,,73.1
1998,Portugal,,Homens,,,,,72.4
1998,Portugal,,Mulheres,,,,,79.6
1998,Portugal,,Total,,,,,76.0
1998,Roménia,,Homens,,,,,66.3
1998,Roménia,,Mulheres,,,,,73.8
1998,Roménia,,Total,,,,,69.9
1998,Suécia,,Homens,,,,,76.9
1998,Suécia,,Mulheres,,,,,82.1
1998,Suécia,,Total,,,,,79.5
1999,,Portugal,Homens,,,,,72.1
1999,,Portugal,Mulheres,,,,,79.0
1999,,Portugal,Total,,,,,75.7
1999,Alemanha,,Homens,,,,,74.8
1999,Alemanha,,Mulheres,,,,,81.0
1999,Alemanha,,Total,,,,,78.0
1999,Áustria,,Homens,,,,,74.9
1999,Áustria,,Mulheres,,,,,81.0
1999,Áustria,,Total,,,,,78.1
1999,Bélgica,,Homens,,,,,74.4
1999,Bélgica,,Mulheres,,,,,81.0
1999,Bélgica,,Total,,,,,77.7
1999,Bulgária,,Homens,,,,,68.2
1999,Bulgária,,Mulheres,,,,,75.0
1999,Bulgária,,Total,,,,,71.6
1999,Chéquia,,Homens,,,,,71.5
1999,Chéquia,,Mulheres,,,,,78.3
1999,Chéquia,,Total,,,,,74.9
1999,Chipre,,Homens,,,,,76.0
1999,Chipre,,Mulheres,,,,,79.9
1999,Chipre,,Total,,,,,78.0
1999,Croácia,,Homens,,,,x,
1999,Croácia,,Mulheres,,,,x,
1999,Croácia,,Total,,,,x,
1999,Dinamarca,,Homens,,,,,74.2
1999,Dinamarca,,Mulheres,,,,,79.0
1999,Dinamarca,,Total,,,,,76.6
1999,Eslováquia,,Homens,,,,,69.0
1999,Eslováquia,,Mulheres,,,,,77.4
1999,Eslováquia,,Total,,,,,73.2
1999,Eslovénia,,Homens,,,,,71.8
1999,Eslovénia,,Mulheres,,,,,79.5
1999,Eslovénia,,Total,,,,,75.7
1999,Espanha,,Homens,,,,,75.3
1999,Espanha,,Mulheres,,,,,82.3
1999,Espanha,,Total,,,,,78.8
1999,Estónia,,Homens,,,,,65.0
1999,Estónia,,Mulheres,,,,,76.1
1999,Estónia,,Total,,,,,70.6
1999,Finlândia,,Homens,,,,,73.8
1999,Finlândia,,Mulheres,,,,,81.2
1999,Finlândia,,Total,,,,,77.6
1999,França,,Homens,,,,,75.0
1999,França,,Mulheres,,,,,82.7
1999,França,,Total,,,,,78.9
1999,Grécia,,Homens,,,,,75.9
1999,Grécia,,Mulheres,,,,,81.1
1999,Grécia,,Total,,,,,78.5
1999,Hungria,,Homens,,,,,66.7
1999,Hungria,,Mulheres,,,,,75.6
1999,Hungria,,Total,,,,,71.1
1999,Irlanda,,Homens,,,,,73.4
1999,Irlanda,,Mulheres,,,,,78.9
1999,Irlanda,,Total,,,,,76.1
1999,Itália,,Homens,,,,,76.4
1999,Itália,,Mulheres,,,,,82.6
1999,Itália,,Total,,,,,79.6
1999,Letónia,,Homens,,,,x,
1999,Letónia,,Mulheres,,,,x,
1999,Letónia,,Total,,,,x,
1999,Lituânia,,Homens,,,,,66.3
1999,Lituânia,,Mulheres,,,,,77.0
1999,Lituânia,,Total,,,,,71.8
1999,Luxemburgo,,Homens,,,,,74.4
1999,Luxemburgo,,Mulheres,,,,,81.4
1999,Luxemburgo,,Total,,,,,78.0
1999,Malta,,Homens,,,,,75.5
1999,Malta,,Mulheres,,,,,79.6
1999,Malta,,Total,,,,,77.6
1999,Países Baixos,,Homens,,,,,75.3
1999,Países Baixos,,Mulheres,,,,,80.5
1999,Países Baixos,,Total,,,,,78.0
1999,Polónia,,Homens,,,,,68.8
1999,Polónia,,Mulheres,,,,,77.5
1999,Polónia,,Total,,,,,73.1
1999,Portugal,,Homens,,,,,72.7
1999,Portugal,,Mulheres,,,,,79.8
1999,Portugal,,Total,,,,,76.2
1999,Roménia,,Homens,,,,,67.1
1999,Roménia,,Mulheres,,,,,74.2
1999,Roménia,,Total,,,,,70.6
1999,Suécia,,Homens,,,,,77.1
1999,Suécia,,Mulheres,,,,,82.0
1999,Suécia,,Total,,,,,79.6
2000,,Portugal,Homens,,,,,72.4
2000,,Portugal,Mulheres,,,,,79.4
2000,,Portugal,Total,,,,,76.0
